Time [s];Acceleration [m/s²]
0.036750;-3.387744
0.036780;-0.788324
0.036810;2.965350
0.036840;6.156186
0.036870;8.374123
0.036900;10.002914
0.036930;10.478039
0.036960;9.211294
0.036990;7.156305
0.037020;4.824934
0.037050;2.126222
0.037080;-0.323963
0.037110;-1.896773
0.037140;-2.958295
0.037170;-3.490513
0.037200;-3.149873
0.037230;-2.076257
0.037260;-0.211462
0.037290;1.923789
0.037320;3.563919
0.037350;4.087613
0.037380;4.148480
0.037410;3.426550
0.037440;1.815065
0.037470;-0.395454
0.037500;-2.526071
0.037530;-4.174078
0.037560;-4.740794
0.037590;-4.214212
0.037620;-2.867693
0.037650;-1.353662
0.037680;0.617602
0.037710;2.586745
0.037740;3.514526
0.037770;3.191242
0.037800;2.120459
0.037830;0.068242
0.037860;-2.968645
0.037890;-5.620679
0.037920;-7.929245
0.037950;-9.650320
0.037980;-10.884544
0.038010;-10.626667
0.038040;-9.855912
0.038070;-8.230933
0.038100;-5.643418
0.038130;-2.371435
0.038160;0.286503
0.038190;2.473864
0.038220;3.442287
0.038250;3.402108
0.038280;1.683474
0.038310;-1.053161
0.038340;-3.987804
0.038370;-6.446978
0.038400;-8.323589
0.038430;-9.494556
0.038460;-9.639599
0.038490;-8.514586
0.038520;-6.788779
0.038550;-4.718211
0.038580;-2.515015
0.038610;-0.119513
0.038640;2.412536
0.038670;5.388561
0.038700;7.951801
0.038730;8.796541
0.038760;8.012942
0.038790;5.849610
0.038820;2.690467
0.038850;-0.934370
0.038880;-3.915114
0.038910;-5.708538
0.038940;-6.509252
0.038970;-6.575392
0.039000;-5.725616
0.039030;-3.846987
0.039060;-1.592249
0.039090;0.587869
0.039120;3.192950
0.039150;5.913989
0.039180;7.863668
0.039210;8.915367
0.039240;9.358736
0.039270;8.406885
0.039300;6.178871
0.039330;3.944452
0.039360;1.781989
0.039390;-0.651136
0.039420;-2.575349
0.039450;-3.083608
0.039480;-2.796260
0.039510;-1.640495
0.039540;0.195906
0.039570;2.433498
0.039600;4.488239
0.039630;6.453847
0.039660;7.592882
0.039690;7.927346
0.039720;7.414917
