Time [s];Acceleration [m/s²]
0.037380;14.445587
0.037410;7.125077
0.037440;2.829976
0.037470;0.231451
0.037500;-4.121545
0.037530;-7.294527
0.037560;-9.807465
0.037590;-11.670234
0.037620;-11.321005
0.037650;-5.101392
0.037680;6.279578
0.037710;16.807307
0.037740;22.056998
0.037770;23.657668
0.037800;22.445732
0.037830;16.402424
0.037860;6.558162
0.037890;-2.531925
0.037920;-10.449854
0.037950;-15.483446
0.037980;-15.266393
0.038010;-9.741073
0.038040;-2.980783
0.038070;1.625672
0.038100;5.967516
0.038130;9.318340
0.038160;9.904798
0.038190;9.114294
0.038220;7.242150
0.038250;3.498515
0.038280;-1.291823
0.038310;-5.471034
0.038340;-8.861211
0.038370;-12.154657
0.038400;-14.868283
0.038430;-16.304008
0.038460;-14.569739
0.038490;-10.169596
0.038520;-4.537323
0.038550;1.442075
0.038580;7.586196
0.038610;12.253987
0.038640;13.963533
0.038670;12.724391
0.038700;8.308577
0.038730;1.476608
0.038760;-5.203749
0.038790;-10.043453
0.038820;-12.712286
0.038850;-12.817346
0.038880;-10.047800
0.038910;-5.215853
0.038940;-0.068123
0.038970;4.330333
0.039000;7.648013
0.039030;9.787864
0.039060;10.373261
0.039090;9.729541
0.039120;7.715204
0.039150;4.495058
0.039180;0.417851
0.039210;-4.757107
0.039240;-9.262491
0.039270;-12.462562
0.039300;-13.788819
0.039330;-12.233574
0.039360;-8.334401
0.039390;-2.971059
0.039420;3.079166
0.039450;9.098147
0.039480;13.994729
0.039510;16.125287
0.039540;15.419889
0.039570;12.130720
0.039600;6.542392
0.039630;-0.291357
0.039660;-6.985160
