Time;A_P1;A_P2;B;C;D;E;F
0.009600;2.977726;3.661206;-18.650537;1.011868;-1.190118;2.804820;0.151309
0.009630;3.058687;6.018052;-15.919408;1.336952;-1.000626;-7.666605;-11.960964
0.009660;3.164663;7.208742;-11.230791;2.008133;-0.967983;-15.096307;-14.913116
0.009690;3.586162;7.028461;-5.816297;2.912196;-0.679932;-19.237270;-13.875815
0.009720;4.364453;5.679777;-1.089689;3.352156;-0.086644;-19.017795;-13.294213
0.009750;5.066536;3.470327;3.036734;3.571165;0.065939;-11.645060;-8.931585
0.009780;5.220443;0.797303;6.018224;3.534040;-0.247646;0.388777;-6.234020
0.009810;4.988022;-1.768697;8.042340;2.737831;-1.204300;12.357777;-10.980150
0.009840;4.401194;-3.800434;9.245148;1.228825;-1.357576;22.209800;-13.913040
0.009870;3.716055;-4.973002;9.533223;-0.364260;-1.257307;26.496478;-17.633595
0.009900;2.744640;-5.195788;8.061260;-1.780479;-1.920772;25.155977;-22.489279
0.009930;1.702176;-4.510229;5.398667;-2.928175;-1.966859;19.478819;-17.056886
0.009960;0.892115;-3.484961;2.252657;-3.277624;-0.851590;7.170047;-1.629451
0.009990;0.739198;-2.433103;-1.780834;-2.645929;-0.244130;-9.532209;19.142495
0.010020;0.720872;-1.262742;-6.197161;-1.225462;0.110439;-20.531171;45.836815
0.010050;1.129520;-0.109471;-9.433736;0.390813;0.805458;-23.059937;62.989268
0.010080;1.239475;0.630717;-10.613643;1.720066;1.575223;-21.152833;60.167220
0.010110;1.140467;1.357821;-9.792197;2.489151;1.699595;-15.086100;49.285460
0.010140;0.517116;2.313565;-6.640919;2.333152;1.779715;-7.061312;38.819002
0.010170;-0.122357;3.532002;-2.029693;1.090901;1.869140;-0.005821;25.247198
0.010200;-0.526427;5.076693;3.304416;-0.488524;1.541596;8.884646;6.470871
0.010230;-0.491642;6.570527;8.962929;-1.863098;1.531180;13.437939;-18.167618
0.010260;0.157716;7.415861;13.729590;-2.782990;2.494101;8.483240;-47.607994
0.010290;1.244803;7.706376;16.407669;-2.951776;2.828435;4.953502;-74.612405
0.010320;2.444668;7.025759;16.869162;-2.316336;2.639144;5.660390;-77.548384
0.010350;2.974128;5.400313;15.557751;-0.880517;2.385752;-3.385437;-56.894277
0.010380;2.618900;3.179388;12.884056;0.189864;0.855619;-10.951889;-30.067768
0.010410;0.888902;0.740330;8.733190;0.136284;0.979500;-0.133648;-0.736320
0.010440;-2.057671;-2.004008;4.347652;-0.531705;0.689222;0.320762;27.857721
0.010470;-6.221567;-4.068057;0.081619;-1.452195;1.163406;-20.260198;67.387271
0.010500;-10.399250;-4.779595;-3.318952;-2.489956;3.437860;-29.973183;101.223118
0.010530;-13.780642;-4.641617;-5.713777;-3.102547;4.009098;-28.032714;90.744622
0.010560;-15.635579;-3.422711;-7.168506;-3.036320;4.796062;-26.798004;45.937346
0.010590;-15.512651;-1.111275;-7.553568;-2.364345;4.920985;-19.128339;18.547397
0.010620;-13.132709;1.698558;-6.505655;-1.268528;3.951795;1.904272;22.439658
0.010650;-8.653012;4.132756;-4.433053;-1.873583;3.578005;26.282689;20.540768
0.010680;-3.236548;5.845348;-1.751561;-11.995265;2.320387;41.370349;4.385294
0.010710;1.812945;6.544134;1.659873;-32.150404;1.157078;47.361253;-7.919726
0.010740;5.910715;6.447817;5.451063;-49.054521;1.728772;44.609529;-18.399267
0.010770;7.832633;5.441787;8.580288;-49.074110;1.081676;34.110420;-37.600390
0.010800;6.568334;4.081051;10.982830;-27.480344;1.264512;8.493671;-63.239445
0.010830;2.708607;3.203598;12.131676;14.995328;2.197390;-23.236654;-92.436543
0.010860;-2.543442;2.538735;11.529982;68.675083;2.768745;-43.200538;-118.318236
0.010890;-7.705841;1.550139;9.087748;114.968933;3.972587;-57.051233;-120.631722
0.010920;-11.857628;0.458280;5.684633;143.330623;4.305730;-62.459451;-89.166102
0.010950;-13.662314;-0.653056;1.500253;154.983592;3.897358;-49.925449;-26.809511
0.010980;-12.453629;-1.613801;-3.146278;153.783904;3.133624;-21.230222;57.514215
0.011010;-8.761656;-2.647331;-6.969956;140.737316;1.860449;3.638826;133.382045
0.011040;-3.860095;-3.304475;-9.309369;106.249043;0.959481;17.169387;152.861569
0.011070;0.505220;-3.430906;-9.883796;41.949890;0.413045;28.597300;123.456763
0.011100;3.308705;-3.094041;-8.557375;-53.274511;-0.225410;33.852402;85.734112
0.011130;4.352617;-2.386222;-5.181888;-166.109276;0.892171;26.970290;59.019228
0.011160;3.161336;-1.172418;-0.478853;-277.472033;1.651216;14.023610;37.206472
0.011190;0.441562;0.495552;4.625883;-356.500725;2.079634;5.810315;18.139880
0.011220;-2.176985;2.059892;9.176662;-352.826263;2.419843;3.738398;4.456596
0.011250;-3.778921;3.527275;12.588640;-252.888211;0.948453;-1.767148;-10.681161
0.011280;-4.550243;4.383956;14.313973;-97.614264;-1.864935;-5.679929;-34.091502
0.011310;-3.609225;4.323525;14.193806;76.152375;-4.753736;-4.411005;-61.247835
0.011340;-2.055503;3.988432;11.787604;223.944690;-7.727482;-4.566216;-90.400782
0.011370;0.082493;2.990937;7.215283;298.462441;-9.326273;-10.769480;-118.136916
0.011400;1.470351;1.034891;1.648440;299.561570;-8.876386;-16.653808;-136.267217
0.011430;1.846013;-1.104691;-4.139852;245.098279;-7.729197;-16.447463;-131.532542
0.011460;1.729127;-3.110658;-9.708097;171.661221;-5.400582;-12.284709;-98.791950
0.011490;1.665806;-5.160635;-13.570442;94.038972;-2.614861;-7.893736;-52.046594
0.011520;1.341570;-6.772459;-14.751665;21.113049;-0.798499;0.255564;-11.659927
0.011550;1.745782;-7.361662;-13.774105;-32.795668;-0.031191;12.216540;20.872242
0.011580;3.492013;-7.164959;-11.029683;-58.585905;-0.747851;21.512210;54.336173
0.011610;5.095930;-6.631881;-6.401786;-73.447742;-2.129452;24.814019;85.053798
0.011640;5.790050;-5.756614;-1.013864;-91.399594;-4.031707;24.823878;94.477749
0.011670;6.102087;-4.382268;3.112321;-125.533046;-6.255424;21.512114;85.569104
0.011700;6.143081;-2.577013;5.526558;-174.440952;-7.374231;14.691428;66.059923
0.011730;5.907774;-0.477796;5.906202;-216.937038;-7.256956;5.471920;39.588567
0.011760;4.745582;1.411848;4.408642;-218.341160;-6.828765;-3.214029;5.274752
0.011790;2.761425;2.377937;1.441134;-178.803576;-5.457179;-9.466229;-26.487182
0.011820;0.588417;2.657244;-1.631960;-102.707002;-4.020977;-15.409244;-37.780313
0.011850;-1.046963;2.733104;-4.304546;-9.530125;-2.431611;-19.905200;-40.567382
0.011880;-2.140701;2.009993;-6.015081;69.725870;-1.843093;-19.109997;-50.460848
0.011910;-2.004017;0.462437;-6.750401;112.574911;-2.100738;-14.524891;-69.654830
0.011940;-0.407259;-1.194359;-6.347802;145.222755;-2.337770;-8.140061;-73.244803
0.011970;1.933924;-2.327722;-5.395048;179.879488;-2.778645;-0.036974;-59.811801
0.012000;4.107306;-3.303554;-4.738275;196.451599;-3.267028;9.479096;-35.111791
0.012030;6.086775;-3.738782;-4.467262;186.625564;-2.095088;16.371496;-6.396183
0.012060;7.660715;-3.801885;-3.557657;148.586572;-1.081309;16.633766;27.227403
0.012090;7.708227;-3.326257;-2.319190;103.240908;-0.458647;11.728111;55.443821
0.012120;6.066126;-2.953826;-1.360087;63.278359;-0.430991;5.442561;59.348505
0.012150;3.568767;-2.607689;-0.045924;17.848926;-0.978166;-2.643542;30.294696
0.012180;1.227642;-2.272424;1.997537;-54.260562;-1.545148;-12.210801;-4.838857
0.012210;-0.689848;-2.113680;3.591095;-149.856768;-1.561945;-18.982633;-19.901069
0.012240;-2.129067;-1.850472;3.947577;-241.409529;-0.763222;-20.580882;-25.504059
0.012270;-2.888056;-1.349195;2.991920;-296.150677;0.841760;-18.308196;-32.286862
0.012300;-2.617547;-0.512814;0.769603;-279.615764;1.970055;-13.535050;-29.885915
0.012330;-1.762467;0.549634;-1.995470;-204.810586;2.765903;-6.383214;-14.426270
0.012360;-0.808886;2.071908;-4.679864;-92.339487;2.891713;0.963765;9.051276
0.012390;0.534608;3.897304;-6.608820;23.749373;2.119233;6.448738;29.944706
0.012420;1.948866;5.438659;-7.195829;114.599263;1.454837;9.634799;41.700192
0.012450;2.907305;6.431785;-5.868791;167.059301;1.003694;10.324161;46.474339
0.012480;3.523367;6.713559;-4.157963;175.671711;0.736884;9.353576;39.971677
0.012510;3.684230;6.304610;-2.338530;150.267309;0.922615;6.897473;22.797886
0.012540;3.382270;5.116981;-1.533829;104.065207;1.468108;4.240769;-3.114099
0.012570;2.524730;3.446552;-1.260808;50.264178;1.407702;4.036446;-21.308355
0.012600;1.595146;1.570769;-1.311254;7.311281;1.366598;4.871332;-23.953320
0.012630;0.266929;-0.102728;-1.511470;-9.737578;1.299099;5.001959;-23.028267
0.012660;-1.168976;-1.214808;-1.625020;3.215469;1.182373;5.974086;-20.784044
0.012690;-2.304021;-1.541370;-1.289046;25.328925;1.028909;6.686603;-12.882416
0.012720;-3.403190;-1.073678;-0.345837;35.460166;1.621735;6.592737;-2.165244
0.012750;-4.764410;-0.114229;0.880793;28.444266;2.995875;6.232804;5.557668
0.012780;-5.949039;1.080222;1.291498;11.016082;3.938105;5.980381;5.777363
0.012810;-6.865953;2.723710;1.398855;-15.402594;4.522961;6.431050;5.665687
0.012840;-7.560176;4.219491;1.004898;-40.758871;5.183873;8.595078;3.014324
0.012870;-7.861370;5.539772;0.459402;-53.397655;5.374396;11.142081;8.505452
0.012900;-7.472845;6.389161;0.126570;-53.469872;4.781554;14.340476;24.385384
0.012930;-6.155649;6.949936;0.280688;-51.589440;3.577423;17.584295;33.105355
0.012960;-4.494342;6.925367;1.199842;-53.619401;2.294784;18.379583;30.107044
0.012990;-2.659682;6.349245;2.437437;-49.704884;1.646142;16.605058;33.611245
0.013020;-1.070775;5.170583;3.573633;-19.719122;1.493830;12.895438;40.356030
0.013050;0.556852;3.967773;4.184943;25.376243;1.583555;7.108643;40.998851
0.013080;1.292743;2.763850;4.114803;57.698731;2.097209;0.221061;37.050873
0.013110;0.842350;1.581128;3.823902;68.486568;3.223184;-6.733318;27.265338
0.013140;-0.236192;0.132045;3.543498;71.703544;4.079034;-11.069730;8.373015
0.013170;-1.572679;-1.143142;3.064241;70.274987;4.123295;-10.499924;-12.077970
0.013200;-3.725669;-2.239010;2.617484;66.972714;3.396461;-7.274702;-23.201391
0.013230;-6.208751;-2.888440;2.077005;62.483156;2.760936;-2.936843;-30.642007
0.013260;-7.792881;-3.133602;1.485424;46.390394;2.078710;2.660950;-41.126403
0.013290;-8.538707;-2.833987;0.666193;9.433870;1.589514;8.580388;-48.025242
0.013320;-8.385457;-2.159765;-0.002516;-38.957103;1.550644;12.136543;-44.005657
0.013350;-6.367120;-0.973194;-0.973678;-75.399184;2.275494;12.089330;-29.923083
0.013380;-3.018178;0.704836;-1.672794;-85.967856;3.108891;9.221970;-6.852793
0.013410;0.451252;2.211938;-1.854824;-68.230071;3.634810;5.059053;17.670999
0.013440;3.070559;3.237061;-1.340199;-29.945855;3.655451;-0.365797;38.067506
0.013470;4.233868;3.640836;-0.517515;11.792486;2.772847;-5.971008;54.230866
0.013500;3.855008;3.666529;1.147422;45.092143;1.054303;-9.849997;63.061579
0.013530;2.267144;2.825329;2.851038;64.612653;-1.058574;-11.242643;64.088992
0.013560;0.232024;1.708090;3.911345;66.163390;-2.931221;-12.471458;62.957558
0.013590;-1.618530;0.612376;4.263276;46.318841;-4.008396;-13.573319;58.896039
0.013620;-2.640239;-0.569593;3.927654;16.525614;-4.572207;-12.825241;48.998126
0.013650;-2.411455;-1.642473;2.830854;-5.326522;-3.849698;-10.984719;35.534154
0.013680;-1.013902;-2.340128;1.152805;-17.464762;-1.487799;-8.864110;22.713592
0.013710;0.813592;-2.847783;-0.746922;-24.137249;1.036590;-5.753822;9.821675
0.013740;2.498723;-3.311163;-2.612703;-22.237261;2.909325;-1.800346;-6.131035
0.013770;3.021929;-3.864337;-3.749089;-11.642458;4.324333;2.402818;-26.332556
0.013800;2.592441;-4.324743;-3.848070;-1.909100;4.459534;5.317720;-60.280977
0.013830;1.059080;-4.514060;-3.117584;3.461446;2.924161;6.175265;-112.161867
0.013860;-1.271413;-4.706904;-1.601388;9.920001;-0.021200;5.225907;-153.462144
0.013890;-3.039062;-4.702129;0.437394;13.603184;-3.170658;2.137426;-165.584362
0.013920;-2.788237;-4.371526;2.737882;6.322446;-6.059132;-3.247267;-143.442055
0.013950;-0.729817;-3.711772;4.507175;-9.431474;-7.969430;-8.722085;-75.032708
0.013980;2.678752;-2.369525;5.537997;-24.665607;-7.780628;-12.583514;5.258396
0.014010;6.384924;-0.607102;5.489453;-34.017063;-6.312222;-15.434788;55.809659
0.014040;9.234328;1.059150;4.488166;-34.666369;-4.558499;-16.083077;92.588430
0.014070;10.507939;2.110686;2.854474;-24.265390;-2.977303;-13.625022;128.193176
0.014100;9.441626;2.457055;0.637542;-10.257949;-1.576436;-8.717255;145.298279
0.014130;6.251435;2.019698;-1.730683;-1.590059;-1.297255;-3.635831;132.945507
0.014160;2.239723;0.817104;-3.810220;3.263540;-1.789864;1.309766;101.933639
0.014190;-0.659911;-0.977419;-4.804801;8.735777;-2.220851;5.841273;64.668719
0.014220;-2.208190;-2.844340;-4.785332;13.816120;-2.474047;8.961662;26.352020
0.014250;-1.827177;-4.218392;-4.186449;16.295037;-2.741249;9.514756;-15.901602
0.014280;-0.085090;-5.107454;-3.309946;15.609559;-2.417713;8.561796;-75.290489
0.014310;2.250537;-5.191594;-2.069726;9.794534;-1.723270;7.089897;-145.915777
0.014340;4.661857;-4.424507;-1.153318;-1.844159;-0.962801;5.002996;-200.273664
0.014370;6.336987;-3.119403;-0.805093;-14.321133;-0.860165;1.790231;-214.258894
0.014400;6.532220;-1.449996;-1.254315;-21.741908;-1.321429;-0.975964;-181.737245
0.014430;6.158363;0.354265;-1.780514;-21.917693;-2.315900;-3.166947;-96.807910
0.014460;4.832048;1.343728;-2.044468;-14.957929;-3.945010;-5.170269;18.436117
0.014490;2.388282;1.931549;-1.895478;-2.492189;-5.748672;-6.824384;112.994269
0.014520;0.317711;2.054647;-1.627640;10.743852;-6.423300;-7.116221;155.260400
0.014550;-0.561656;1.606743;-0.998659;18.911511;-5.788271;-6.241949;141.076608
0.014580;-0.878924;0.979570;0.163657;18.461312;-3.891615;-4.328819;82.266120
0.014610;-0.176517;0.545995;1.525065;8.802893;-1.438433;-1.404576;2.702458
0.014640;1.581690;0.809092;2.372112;-7.011832;0.926814;2.882253;-60.400174
0.014670;3.149048;1.303493;2.903923;-21.659259;3.068934;6.444991;-77.918871
0.014700;4.274525;1.880520;3.294747;-28.861178;4.138483;7.155540;-48.546297
0.014730;4.904179;2.436509;2.374791;-27.194536;3.872358;6.198169;10.728861
0.014760;4.401399;2.717202;0.732302;-18.381782;2.491257;4.723422;67.045522
0.014790;3.202617;2.647791;-1.147483;-5.453697;0.741562;1.457093;72.278110
0.014820;1.712282;2.069166;-2.504774;8.862533;-0.880057;-3.073731;25.124009
0.014850;0.150841;1.247232;-3.352246;20.357380;-2.198112;-6.653242;-31.842947
0.014880;-1.024110;0.205766;-3.152067;26.675896;-2.973194;-9.006404;-71.423566
0.014910;-1.350111;-0.909959;-1.766869;26.263114;-3.055873;-11.126932;-84.220241
0.014940;-1.343126;-1.687237;0.276325;18.430945;-2.441914;-12.408564;-58.499352
0.014970;-0.883650;-1.844703;2.261609;5.883369;-1.670577;-12.376026;8.767579
0.015000;0.544500;-1.156072;3.947650;-7.253624;-1.275883;-10.785724;66.100901
0.015030;1.636571;-0.081462;4.459225;-16.237603;-0.869619;-8.153876;74.886320
0.015060;1.583422;1.450577;3.561763;-18.598465;0.065396;-5.258545;67.516651
0.015090;0.787856;3.159325;1.436850;-15.804156;0.452861;-1.972982;58.522830
0.015120;-0.495799;4.306614;-0.768419;-11.162336;0.497542;1.012927;26.606287
0.015150;-2.635430;4.977734;-2.729528;-6.786481;0.941447;2.621186;-5.044275
0.015180;-5.188493;5.118574;-3.607321;-4.040109;1.488621;2.842491;-21.816111
0.015210;-7.623066;4.842178;-3.157940;-2.912530;1.404235;1.353231;-19.427551
0.015240;-8.970426;4.127054;-1.663117;-1.942885;1.377435;-1.620263;6.090068
0.015270;-9.271563;3.176828;-0.234325;0.211161;1.455893;-4.809462;22.847821
0.015300;-8.243802;2.037669;0.682186;3.246274;0.681556;-7.722354;10.451095
0.015330;-5.820466;0.791631;1.225960;7.765136;-0.802929;-9.440977;-10.394986
0.015360;-3.104203;-0.083708;1.147670;14.443157;-2.150563;-9.437972;-34.808012
0.015390;-1.386255;-0.535001;0.216389;21.979455;-3.392082;-7.836939;-68.108548
0.015420;-0.582182;-0.877446;-0.688475;26.317711;-4.345625;-5.172371;-87.531439
0.015450;-0.925436;-1.114732;-0.670313;26.285360;-4.487503;-2.083723;-67.194270
0.015480;-2.281948;-1.293591;0.101151;21.480781;-3.543443;-0.196303;-36.201924
0.015510;-4.429483;-1.390466;0.710867;12.283981;-1.985467;0.451741;-14.393384
0.015540;-6.456079;-1.476665;1.284003;1.165185;-0.185978;0.949844;11.170113
0.015570;-7.768790;-1.660701;1.856986;-8.620774;1.320444;1.193175;28.119833
0.015600;-8.000659;-1.832908;1.815445;-15.610564;2.552932;1.261630;36.073983
0.015630;-7.260856;-1.467198;0.852730;-19.509247;3.311566;1.815459;44.866315
0.015660;-5.324891;-0.984461;-0.609964;-20.253346;3.586684;2.699211;37.417784
0.015690;-2.648535;-0.469637;-1.678943;-17.587567;3.245794;3.494747;19.877955
0.015720;-0.112771;0.142359;-2.010755;-12.880505;2.612488;4.195579;16.279057
0.015750;1.933100;0.553833;-1.345842;-6.804138;1.948944;4.347783;26.420477
0.015780;2.685468;0.883643;-0.261170;0.517291;0.894010;4.337423;42.875153
0.015810;2.498289;0.903686;1.145698;8.558766;-0.445132;4.203786;61.945873
0.015840;1.077950;1.327814;2.132788;15.895876;-1.613727;3.366765;82.947298
0.015870;-1.345865;1.655532;2.225402;21.010869;-2.504069;1.716633;90.812956
0.015900;-3.552407;1.570690;1.371761;23.131965;-3.139245;1.096761;74.205538
0.015930;-5.096134;1.394238;0.065376;21.407335;-3.132943;2.208201;40.604236
0.015960;-5.790535;0.972163;-1.209513;16.646163;-2.611012;3.881978;-10.779289
0.015990;-5.181889;0.326850;-1.867794;9.972173;-1.614513;5.255069;-75.367706
0.016020;-2.768828;-0.565225;-2.065806;2.300733;0.086887;6.404700;-134.608269
0.016050;0.760825;-1.636718;-2.041880;-4.999790;1.649840;7.175133;-181.271828
0.016080;4.405381;-2.860058;-2.099407;-10.980781;2.904461;6.959580;-198.922254
0.016110;7.255612;-3.639669;-2.094157;-14.743140;3.878164;5.523275;-159.233494
0.016140;8.656009;-3.911668;-2.138068;-15.744931;4.343937;3.613123;-77.816737
0.016170;8.050981;-4.128698;-2.592375;-14.872028;3.947883;2.187971;-6.601746
0.016200;5.361032;-3.724392;-2.968009;-12.666597;3.326939;1.294357;41.865443
0.016230;2.040807;-2.948821;-2.939227;-9.309385;2.942112;1.209512;94.879213
0.016260;-0.667371;-2.058995;-2.392170;-5.039217;1.819200;2.166127;165.373460
0.016290;-2.431542;-0.859778;-1.563707;-0.411100;0.063829;3.455670;221.635747
0.016320;-3.055124;0.646030;-0.522930;4.464458;-1.274694;4.739062;245.066982
0.016350;-2.097108;2.340404;0.204838;8.880541;-2.276042;5.663412;219.525940
0.016380;0.241248;3.750244;0.766503;11.870156;-3.387680;5.858480;150.996091
0.016410;2.492122;4.271096;0.717067;13.242563;-3.476669;5.284063;65.011283
0.016440;4.025334;3.671406;0.734514;12.447667;-2.518822;4.751302;-16.729053
0.016470;4.914068;1.924077;0.330028;9.315274;-0.909811;4.357992;-89.045486
0.016500;5.210064;-0.288229;-0.009141;4.283913;0.911730;3.481848;-150.879279
0.016530;4.834907;-2.388573;-0.337864;-2.426069;2.574649;2.525155;-191.110193
0.016560;4.496577;-3.952835;0.102856;-9.630990;4.513080;1.859551;-199.968333
0.016590;4.729952;-4.914674;0.402444;-15.962268;5.874411;1.129068;-175.665481
0.016620;5.933399;-5.109198;0.316593;-20.311504;3.593103;0.384584;-129.222128
0.016650;7.023327;-4.703203;-0.409219;-21.644104;0.825764;0.589159;-72.393682
0.016680;7.318288;-3.277619;-2.348050;-19.281788;-0.271112;1.295258;-15.801936
0.016710;7.006089;-1.115939;-6.723318;-14.258006;-1.515732;1.973496;29.586328
0.016740;6.572833;0.885345;-11.605739;-8.057410;-3.398384;2.476791;54.303439
0.016770;5.153425;2.275747;-13.163581;-1.645722;-3.462101;2.647161;61.465309
0.016800;3.257678;2.980790;-8.163549;3.399930;-1.887941;1.850836;66.320817
0.016830;1.805363;2.883817;3.269829;6.517123;-0.810725;0.338466;74.612905
0.016860;1.018300;2.354448;19.818690;7.467045;-0.262071;-1.408424;81.306608
0.016890;0.476334;1.654696;37.950699;6.231148;-0.405533;-3.179066;82.285992
0.016920;0.319289;1.011023;53.340966;3.787158;-0.935400;-4.380477;68.237856
0.016950;0.474320;0.736817;61.946697;1.461027;-1.241122;-4.342563;39.860166
0.016980;1.231251;1.175434;59.773981;-0.293388;-1.387343;-3.195207;8.617345
0.017010;2.424948;1.859139;43.106788;-1.728611;-2.302754;-2.112765;-23.107364
0.017040;3.430215;2.382505;13.633518;-2.930958;-1.585661;-1.594243;-54.885062
0.017070;4.443686;2.442275;-20.322078;-4.235751;0.141094;-1.467632;-78.356394
0.017100;5.637852;1.912811;-50.991977;-6.117503;1.137593;-1.892161;-83.717093
0.017130;6.121435;0.935500;-72.774280;-8.424682;1.468028;-2.964889;-74.568000
0.017160;6.218690;-0.555510;-82.852069;-10.316184;1.572788;-4.375327;-47.847330
0.017190;5.953487;-2.116046;-77.959518;-10.323232;0.907150;-5.566810;-12.285415
0.017220;4.892962;-3.466869;-58.180505;-8.063647;-0.422419;-6.312250;13.390909
